Date,Time,Transaction,Item
24-01-2017,12:06:22,5130,Tea
24-01-2017,12:09:12,5130,Soup
24-01-2017,12:13:47,5131,Bread
24-01-2017,12:13:47,5132,Coffee
24-01-2017,12:13:47,5133,Salad
24-01-2017,12:13:47,5133,Spanish Brunch
24-01-2017,12:15:57,5133,NONE
24-01-2017,12:15:57,5134,Coke
24-01-2017,12:20:17,5134,Tea
24-01-2017,12:20:17,5134,NONE
24-01-2017,12:24:28,5134,Chicken Stew
24-01-2017,12:30:06,5135,Bread
24-01-2017,12:38:10,5136,Tea
24-01-2017,12:38:10,5137,Coffee
24-01-2017,12:38:10,5137,Soup
24-01-2017,12:38:10,5137,Art Tray
24-01-2017,12:43:10,5137,Bread
24-01-2017,12:43:10,5138,Focaccia
24-01-2017,12:43:10,5138,Medialuna
24-01-2017,12:43:10,5139,Cookies
24-01-2017,12:43:10,5139,Coffee
24-01-2017,12:46:40,5139,Bread
24-01-2017,13:06:26,5140,Soup
24-01-2017,13:14:04,5140,Chicken Stew
24-01-2017,13:14:04,5140,Art Tray
24-01-2017,13:14:04,5141,Pastry
24-01-2017,13:14:04,5141,Truffles
24-01-2017,13:14:04,5141,Coffee
24-01-2017,13:14:04,5142,Coke
24-01-2017,13:14:04,5142,Bread
24-01-2017,13:17:08,5142,Bread
24-01-2017,13:17:08,5143,Focaccia
24-01-2017,13:23:30,5144,Frittata
24-01-2017,13:23:30,5144,Tea
24-01-2017,13:24:11,5145,Coffee
24-01-2017,13:24:11,5145,Chicken Stew
24-01-2017,13:24:11,5146,Art Tray
24-01-2017,13:27:14,5146,Bread
24-01-2017,13:27:14,5146,Scandinavian
24-01-2017,13:32:41,5146,Tea
24-01-2017,13:32:41,5146,Tea
24-01-2017,13:32:41,5147,Spanish Brunch
24-01-2017,13:32:41,5148,Salad
24-01-2017,13:45:20,5149,Cake
24-01-2017,13:50:03,5150,Coffee
24-01-2017,13:50:03,5150,Coffee
24-01-2017,13:50:03,5150,Hot chocolate
24-01-2017,13:52:19,5150,Spanish Brunch
24-01-2017,13:52:19,5151,Juice
24-01-2017,13:52:19,5151,Truffles
24-01-2017,14:07:30,5151,Coffee
24-01-2017,14:07:30,5151,Pastry
24-01-2017,14:12:09,5151,Cake
24-01-2017,14:20:26,5152,Fudge
24-01-2017,14:20:26,5152,Sandwich
24-01-2017,14:25:51,5152,Muffin
24-01-2017,14:25:51,5153,Cookies
24-01-2017,14:49:06,5153,Bread
24-01-2017,14:49:06,5153,Bread
24-01-2017,15:03:50,5154,Coffee
24-01-2017,15:08:15,5154,Coffee
24-01-2017,15:08:15,5154,Cake
24-01-2017,15:25:59,5155,Tea
24-01-2017,15:25:59,5155,Chicken Stew
24-01-2017,16:08:34,5155,Bread
24-01-2017,16:08:34,5155,Coffee
24-01-2017,16:08:34,5156,Cake
24-01-2017,16:18:26,5157,Bread
24-01-2017,16:18:26,5158,Cake
24-01-2017,16:23:30,5158,Bread
24-01-2017,16:29:59,5159,Coffee
24-01-2017,16:29:59,5160,Bread
24-01-2017,16:40:25,5160,Coffee
24-01-2017,16:40:25,5160,Pastry
24-01-2017,17:09:22,5160,Tea
24-01-2017,17:09:22,5160,Cake
25-01-2017,08:40:22,5161,Bread
25-01-2017,08:47:35,5161,Bread
25-01-2017,08:50:09,5161,Coffee
25-01-2017,08:50:09,5161,Toast
25-01-2017,08:53:10,5161,Coffee
25-01-2017,09:21:23,5161,Bread
25-01-2017,09:21:23,5161,Medialuna
25-01-2017,09:44:21,5162,Eggs
25-01-2017,09:44:21,5162,Coffee
25-01-2017,09:44:21,5162,Pastry
25-01-2017,09:47:20,5163,Coffee
25-01-2017,10:51:33,5164,Scandinavian
25-01-2017,10:51:33,5164,Cookies
25-01-2017,10:53:47,5165,Bread
25-01-2017,10:54:16,5165,Bread
25-01-2017,10:59:58,5165,Bread
25-01-2017,11:18:57,5165,Medialuna
25-01-2017,11:26:57,5166,Farm House
25-01-2017,11:27:35,5166,Baguette
25-01-2017,11:27:35,5167,Bread
25-01-2017,11:30:48,5167,Bread
25-01-2017,11:31:22,5167,Baguette
25-01-2017,12:05:55,5167,Soup
25-01-2017,12:11:15,5168,Tea
25-01-2017,12:36:55,5168,Coffee
25-01-2017,12:36:55,5168,Tea
25-01-2017,12:36:55,5169,Cookies
25-01-2017,12:36:55,5169,Pastry
25-01-2017,12:41:54,5169,Bread
25-01-2017,12:43:26,5169,Bread
25-01-2017,12:49:57,5170,Coffee
25-01-2017,12:49:57,5170,Tea
25-01-2017,12:49:57,5170,Sandwich
25-01-2017,12:49:57,5171,Chicken Stew
25-01-2017,12:54:33,5172,Sandwich
25-01-2017,12:54:33,5173,Coffee
25-01-2017,12:54:33,5173,Coke
25-01-2017,12:56:43,5173,Sandwich
25-01-2017,12:57:19,5173,Sandwich
25-01-2017,13:07:08,5174,Coffee
25-01-2017,13:49:32,5174,Bread
25-01-2017,13:54:04,5175,Sandwich
25-01-2017,13:54:04,5176,Tea
25-01-2017,13:54:04,5176,Coffee
25-01-2017,14:10:42,5176,Hot chocolate
25-01-2017,14:10:42,5176,Bread
25-01-2017,14:38:01,5176,Tea
25-01-2017,14:38:01,5176,The Nomad
25-01-2017,14:38:01,5177,Cake
25-01-2017,14:39:20,5177,Bread
25-01-2017,14:39:20,5178,Tea
25-01-2017,14:39:20,5179,Soup
25-01-2017,14:41:12,5179,Tea
25-01-2017,14:41:12,5179,Soup
25-01-2017,14:41:12,5179,Sandwich
25-01-2017,14:41:12,5180,Medialuna
25-01-2017,14:57:13,5181,Coffee
25-01-2017,14:57:13,5182,Tea
25-01-2017,14:57:13,5182,Cake
25-01-2017,14:59:34,5183,Sandwich
25-01-2017,15:18:15,5184,Tea
25-01-2017,15:19:30,5184,Coke
25-01-2017,15:21:05,5185,Bread
25-01-2017,15:28:08,5185,Tea
25-01-2017,15:29:12,5185,Juice
25-01-2017,15:29:12,5187,Cake
25-01-2017,15:58:59,5187,Cake
25-01-2017,15:58:59,5187,Coffee
25-01-2017,16:33:26,5188,Muffin
26-01-2017,08:45:53,5189,Bread
26-01-2017,08:54:18,5189,Bread
26-01-2017,08:54:18,5189,Medialuna
26-01-2017,09:15:45,5189,Tea
26-01-2017,09:36:34,5189,Bread
26-01-2017,09:36:34,5189,Coffee
26-01-2017,09:36:58,5190,Bread
26-01-2017,09:48:21,5190,Farm House
26-01-2017,09:49:49,5190,Bread
26-01-2017,09:49:49,5191,Coffee
26-01-2017,09:49:49,5191,Tea
26-01-2017,09:49:49,5192,Cookies
26-01-2017,09:49:49,5192,Hot chocolate
26-01-2017,09:51:47,5193,Coffee
26-01-2017,10:40:06,5194,Coffee
26-01-2017,10:46:25,5194,Bread
26-01-2017,10:46:25,5194,Muffin
26-01-2017,10:46:25,5195,Coffee
26-01-2017,11:00:04,5195,Muffin
26-01-2017,11:05:37,5196,Cookies
26-01-2017,11:05:37,5196,Juice
26-01-2017,11:07:23,5197,Cookies
26-01-2017,11:07:23,5197,Cookies
26-01-2017,11:07:23,5198,Coffee
26-01-2017,11:07:23,5198,Hot chocolate
26-01-2017,11:09:22,5199,Tea
26-01-2017,11:09:22,5199,Muffin
26-01-2017,11:09:22,5200,Cake
26-01-2017,11:09:22,5200,Juice
26-01-2017,11:09:22,5200,Coffee
26-01-2017,11:11:33,5201,Tea
26-01-2017,11:11:33,5201,Muffin
26-01-2017,11:11:33,5202,Cake
26-01-2017,11:11:33,5202,Juice
26-01-2017,11:11:33,5202,Coffee
26-01-2017,11:17:10,5202,Coffee
26-01-2017,11:18:03,5203,Bread
26-01-2017,11:18:03,5204,Coffee
26-01-2017,11:18:03,5205,Toast
26-01-2017,11:19:14,5205,Coffee
26-01-2017,11:19:14,5205,Hot chocolate
26-01-2017,11:19:14,5205,Art Tray
26-01-2017,11:19:14,5205,Sandwich
26-01-2017,11:20:03,5205,Juice
26-01-2017,11:20:03,5206,Tea
26-01-2017,11:20:03,5206,Muffin
26-01-2017,11:35:58,5207,Coffee
26-01-2017,11:35:58,5208,Coffee
26-01-2017,11:54:39,5208,Coffee
26-01-2017,12:13:16,5208,Coffee
26-01-2017,12:13:16,5208,Coffee
26-01-2017,12:13:16,5208,Cookies
26-01-2017,12:18:31,5209,Bread
26-01-2017,12:18:31,5209,Baguette
26-01-2017,12:19:05,5210,Coffee
26-01-2017,12:19:05,5210,Bread
26-01-2017,12:24:12,5210,Coffee
26-01-2017,12:28:58,5210,Bread
26-01-2017,12:28:58,5211,Spanish Brunch
26-01-2017,12:29:52,5212,Coffee
26-01-2017,12:29:52,5213,Muffin
26-01-2017,12:30:59,5214,Hot chocolate
26-01-2017,12:30:59,5215,Baguette
26-01-2017,12:36:05,5215,Coffee
26-01-2017,12:36:05,5216,Sandwich
26-01-2017,12:36:05,5216,Medialuna
26-01-2017,12:41:27,5216,Bread
26-01-2017,12:58:37,5217,Coffee
26-01-2017,12:58:37,5217,Tea
26-01-2017,12:58:37,5217,Soup
26-01-2017,13:12:25,5218,Bread
26-01-2017,13:12:25,5219,Medialuna
26-01-2017,13:16:55,5219,Chicken Stew
26-01-2017,13:25:41,5219,Spanish Brunch
26-01-2017,13:25:41,5219,Tea
26-01-2017,13:25:41,5219,Coffee
26-01-2017,13:40:04,5220,Coffee
26-01-2017,13:40:04,5220,Soup
26-01-2017,13:40:04,5221,Coffee
26-01-2017,13:40:04,5221,Muffin
26-01-2017,13:41:06,5221,Cake
26-01-2017,13:41:06,5222,Soup
26-01-2017,13:41:06,5222,Tea
26-01-2017,13:42:17,5222,Sandwich
26-01-2017,13:42:17,5223,Bread
26-01-2017,13:42:17,5223,Muffin
26-01-2017,13:50:14,5223,Sandwich
26-01-2017,13:50:14,5223,Coffee
26-01-2017,13:50:14,5224,Bread
26-01-2017,13:52:19,5225,Bread
26-01-2017,13:52:19,5225,Baguette
26-01-2017,14:06:49,5225,Pastry
26-01-2017,14:06:49,5225,Bread
26-01-2017,14:06:49,5225,Jam
26-01-2017,14:10:23,5226,Bread
26-01-2017,14:16:56,5226,Pastry
26-01-2017,14:39:44,5227,Cake
26-01-2017,14:39:44,5228,Cake
26-01-2017,15:08:29,5229,Chicken Stew
26-01-2017,15:08:29,5230,Spanish Brunch
26-01-2017,15:21:31,5230,Bread
26-01-2017,15:21:31,5230,Farm House
26-01-2017,15:26:52,5231,Tea
26-01-2017,15:26:52,5232,Cake
26-01-2017,15:39:36,5232,Tea
26-01-2017,15:39:36,5232,Tea
26-01-2017,15:39:36,5233,Medialuna
26-01-2017,15:58:10,5234,Tea
26-01-2017,15:58:10,5234,Coffee
26-01-2017,15:58:10,5235,Cookies
26-01-2017,16:32:42,5236,Coffee
26-01-2017,16:32:42,5237,Muffin
26-01-2017,16:56:34,5238,Bread
27-01-2017,08:29:00,5238,Pastry
27-01-2017,08:29:00,5239,Hot chocolate
27-01-2017,08:35:11,5240,Bread
27-01-2017,08:39:13,5241,Bread
27-01-2017,08:56:56,5242,Bread
27-01-2017,08:56:56,5243,Cookies
27-01-2017,09:00:11,5243,Coffee
27-01-2017,09:00:11,5244,Toast
27-01-2017,09:12:40,5245,Bread
27-01-2017,09:12:40,5247,Bread
27-01-2017,09:13:40,5247,Coffee
27-01-2017,09:34:02,5248,Coffee
27-01-2017,09:34:02,5249,Juice
27-01-2017,09:34:02,5249,Pastry
27-01-2017,09:36:12,5249,Cookies
27-01-2017,09:36:12,5250,Muffin
27-01-2017,09:36:12,5250,Coffee
27-01-2017,09:36:12,5250,Coffee
27-01-2017,09:36:12,5250,Coffee
27-01-2017,09:52:39,5251,Bread
27-01-2017,09:52:39,5252,Pastry
27-01-2017,09:54:05,5253,Medialuna
27-01-2017,09:55:24,5254,Farm House
27-01-2017,10:15:38,5255,The Nomad
27-01-2017,10:15:38,5255,Spanish Brunch
27-01-2017,10:15:38,5255,Tea
27-01-2017,10:15:38,5255,Bread
27-01-2017,10:32:42,5256,Coffee
27-01-2017,10:32:42,5256,Medialuna
27-01-2017,10:33:08,5257,Farm House
27-01-2017,10:33:08,5257,Scandinavian
27-01-2017,10:33:53,5258,Bread
27-01-2017,10:40:05,5259,Coffee
27-01-2017,10:45:44,5260,Coffee
27-01-2017,10:58:32,5260,Coffee
27-01-2017,10:58:32,5260,Cookies
27-01-2017,10:58:32,5260,Bread
27-01-2017,11:02:19,5261,Coffee
27-01-2017,11:02:19,5261,Coffee
27-01-2017,11:02:19,5261,Juice
27-01-2017,11:05:49,5261,Coffee
27-01-2017,11:05:49,5261,Medialuna
27-01-2017,11:05:49,5262,Bread
27-01-2017,11:06:38,5263,Coffee
27-01-2017,11:06:38,5264,Toast
27-01-2017,11:11:11,5264,Coffee
27-01-2017,11:11:11,5264,Pastry
27-01-2017,11:11:11,5264,Coffee
27-01-2017,11:12:16,5264,Farm House
27-01-2017,11:14:29,5264,Cake
27-01-2017,11:14:29,5264,Muffin
27-01-2017,11:14:29,5265,Bread
27-01-2017,11:14:29,5265,Coffee
27-01-2017,11:14:29,5267,Coffee
27-01-2017,11:22:14,5267,Coffee
27-01-2017,11:31:24,5268,Bread
27-01-2017,11:40:11,5268,Coffee
27-01-2017,11:40:11,5268,Muffin
27-01-2017,11:52:12,5269,Sandwich
27-01-2017,12:00:20,5269,Pastry
27-01-2017,12:00:20,5271,Hot chocolate
27-01-2017,12:00:20,5271,Coffee
27-01-2017,12:00:20,5271,Cake
27-01-2017,12:04:50,5271,Scone
27-01-2017,12:04:50,5272,Coffee
27-01-2017,12:04:50,5273,Bread
27-01-2017,12:09:54,5273,Coffee
27-01-2017,12:09:54,5273,Coffee
27-01-2017,12:09:54,5274,Tea
27-01-2017,12:09:54,5274,Cake
27-01-2017,12:09:54,5274,Medialuna
27-01-2017,12:11:59,5275,Bread
27-01-2017,12:12:23,5275,Bread
27-01-2017,12:15:27,5276,Tea
27-01-2017,12:15:27,5277,Soup
27-01-2017,12:17:59,5277,Coffee
27-01-2017,12:17:59,5278,Coffee
27-01-2017,12:19:00,5278,Coffee
27-01-2017,12:19:00,5279,Sandwich
27-01-2017,12:20:21,5279,Bread
27-01-2017,12:22:19,5280,Truffles
27-01-2017,12:22:19,5281,Soup
27-01-2017,12:22:53,5281,Soup
27-01-2017,12:22:53,5282,Truffles
27-01-2017,12:45:17,5282,Chicken Stew
27-01-2017,12:45:17,5283,Coffee
27-01-2017,12:53:31,5283,Soup
27-01-2017,12:56:56,5283,Soup
27-01-2017,13:02:18,5284,Spanish Brunch
27-01-2017,13:02:18,5284,Truffles
27-01-2017,13:02:18,5285,Juice
27-01-2017,13:02:18,5286,Sandwich
27-01-2017,13:03:25,5286,Cookies
27-01-2017,13:15:54,5287,Bread
27-01-2017,13:15:54,5287,Muffin
27-01-2017,13:23:13,5288,Coffee
27-01-2017,13:23:13,5288,Tea
27-01-2017,13:23:13,5289,Brownie
27-01-2017,13:43:16,5290,Tea
27-01-2017,13:44:13,5291,Coffee
27-01-2017,13:44:13,5291,Tea
27-01-2017,13:44:13,5292,Soup
27-01-2017,13:44:13,5293,Extra Salami or Feta
27-01-2017,13:44:55,5293,Baguette
27-01-2017,13:46:30,5294,Bread
27-01-2017,13:46:30,5294,Muffin
27-01-2017,13:46:30,5294,Tea
27-01-2017,13:46:30,5295,Soup
27-01-2017,13:48:27,5296,Coffee
27-01-2017,13:48:27,5296,Soup
27-01-2017,13:48:27,5297,Sandwich
27-01-2017,13:59:18,5298,Coffee
27-01-2017,14:12:26,5299,Tea
27-01-2017,14:13:24,5300,Tea
27-01-2017,14:14:04,5301,Tea
27-01-2017,14:23:41,5302,Coffee
27-01-2017,14:23:41,5302,Scone
27-01-2017,14:26:22,5303,Cookies
27-01-2017,14:26:22,5304,Muffin
27-01-2017,14:26:22,5305,Coffee
27-01-2017,14:49:14,5306,Bread
27-01-2017,14:49:14,5307,Cookies
27-01-2017,14:52:09,5307,Coffee
27-01-2017,15:01:10,5307,Scone
27-01-2017,15:01:10,5307,Soup
27-01-2017,15:01:10,5308,Hot chocolate
27-01-2017,15:05:24,5309,Scone
27-01-2017,15:05:24,5310,Coffee
27-01-2017,15:05:59,5310,Bread
27-01-2017,15:12:26,5310,Bread
27-01-2017,15:12:26,5310,Cookies
27-01-2017,15:52:00,5311,Cake
27-01-2017,15:52:00,5311,Toast
27-01-2017,15:52:00,5311,Scone
27-01-2017,15:52:00,5312,Juice
27-01-2017,15:52:00,5313,Bread
27-01-2017,16:14:03,5314,Cake
27-01-2017,16:14:03,5315,Hot chocolate
27-01-2017,16:14:03,5316,Tea
27-01-2017,16:18:16,5316,Tea
27-01-2017,16:18:16,5316,Tea
27-01-2017,16:18:16,5317,Soup
27-01-2017,16:18:16,5317,Bakewell
27-01-2017,16:38:46,5318,Coffee
27-01-2017,16:38:46,5318,Coffee
27-01-2017,16:38:46,5318,Coffee
27-01-2017,16:38:46,5319,Bread
27-01-2017,16:38:46,5319,Bakewell
27-01-2017,16:38:46,5319,Brownie
27-01-2017,16:38:46,5320,Cookies
27-01-2017,16:38:46,5320,Cake
27-01-2017,16:39:12,5320,Cake
27-01-2017,16:39:12,5320,Coffee
27-01-2017,16:43:56,5321,Coffee
27-01-2017,16:43:56,5321,Cookies
27-01-2017,16:43:56,5321,Cake
27-01-2017,17:03:04,5322,Tea
27-01-2017,17:03:04,5323,Cookies
27-01-2017,17:03:04,5324,Coffee
27-01-2017,20:20:02,5325,Coffee
28-01-2017,08:52:09,5326,Pastry
28-01-2017,08:52:09,5327,Medialuna
28-01-2017,08:52:09,5327,Coffee
28-01-2017,08:52:09,5328,Juice
28-01-2017,08:52:09,5328,Farm House
28-01-2017,08:52:09,5329,Brownie
28-01-2017,08:57:27,5336,Bread
28-01-2017,09:01:06,5337,Coffee
28-01-2017,09:01:06,5337,Bread
28-01-2017,09:01:06,5338,Pastry
28-01-2017,09:01:06,5339,Alfajores
28-01-2017,09:19:50,5339,Scone
28-01-2017,09:20:41,5340,Scone
28-01-2017,09:20:41,5341,Pastry
28-01-2017,09:22:17,5342,Pastry
28-01-2017,09:22:17,5342,NONE
28-01-2017,09:22:17,5342,Coffee
28-01-2017,09:22:17,5342,Coffee
28-01-2017,09:26:32,5342,Bread
28-01-2017,09:26:32,5343,Eggs
28-01-2017,09:37:37,5344,Coffee
28-01-2017,09:37:37,5345,Toast
28-01-2017,09:40:59,5345,Tea
28-01-2017,09:40:59,5345,NONE
28-01-2017,09:42:30,5346,Bread
28-01-2017,09:42:30,5347,Baguette
28-01-2017,09:43:17,5347,Farm House
28-01-2017,09:44:49,5348,Bread
28-01-2017,09:44:49,5348,Medialuna
28-01-2017,09:47:06,5348,Farm House
28-01-2017,09:47:06,5348,Baguette
28-01-2017,09:48:09,5349,The Nomad
28-01-2017,09:48:09,5349,Tea
28-01-2017,09:48:09,5349,Coffee
28-01-2017,09:54:31,5349,Coffee
28-01-2017,09:54:31,5349,Bakewell
28-01-2017,09:54:31,5350,Pastry
28-01-2017,09:54:31,5350,Juice
28-01-2017,09:54:31,5350,Hot chocolate
28-01-2017,09:55:55,5350,Baguette
28-01-2017,09:55:55,5350,Coffee
28-01-2017,09:55:55,5352,Bakewell
28-01-2017,10:10:19,5353,Bread
28-01-2017,10:10:40,5353,Coffee
28-01-2017,10:12:32,5353,NONE
28-01-2017,10:12:32,5354,Coffee
28-01-2017,10:12:32,5354,Coffee
28-01-2017,10:12:32,5354,Coffee
28-01-2017,10:12:32,5354,Pastry
28-01-2017,10:19:45,5355,Coffee
28-01-2017,10:19:45,5355,Coffee
28-01-2017,10:19:45,5355,Hot chocolate
28-01-2017,10:19:45,5356,Muffin
28-01-2017,10:21:32,5356,Scandinavian
28-01-2017,10:23:03,5357,NONE
28-01-2017,10:23:03,5358,Toast
28-01-2017,10:23:03,5358,Tea
28-01-2017,10:23:03,5358,Coffee
28-01-2017,10:26:02,5359,Bread
28-01-2017,10:31:29,5359,Bread
28-01-2017,10:32:45,5360,Bread
28-01-2017,10:32:45,5360,Medialuna
28-01-2017,10:37:12,5361,Coffee
28-01-2017,10:37:12,5362,Tea
28-01-2017,10:38:58,5362,Coffee
28-01-2017,10:38:58,5363,Cookies
28-01-2017,10:44:26,5363,Frittata
28-01-2017,10:44:26,5364,Pastry
28-01-2017,10:44:26,5364,Vegan mincepie
28-01-2017,10:50:11,5365,Bread
28-01-2017,10:52:15,5365,Coffee
28-01-2017,10:52:15,5365,Muffin
28-01-2017,10:53:24,5366,Medialuna
28-01-2017,10:55:47,5367,Cake
28-01-2017,11:00:56,5367,Coffee
28-01-2017,11:00:56,5367,Brownie
28-01-2017,11:00:56,5368,Bread
28-01-2017,11:00:56,5368,Frittata
28-01-2017,11:00:56,5369,Juice
28-01-2017,11:00:56,5370,Smoothies
28-01-2017,11:00:56,5370,Scone
28-01-2017,11:02:24,5370,Bread
28-01-2017,11:02:24,5371,Coffee
28-01-2017,11:02:24,5371,Bakewell
28-01-2017,11:04:11,5371,Coffee
28-01-2017,11:04:11,5371,Coffee
28-01-2017,11:06:53,5372,Bread
28-01-2017,11:06:53,5372,Focaccia
28-01-2017,11:08:10,5372,NONE
28-01-2017,11:08:10,5373,The Nomad
28-01-2017,11:08:10,5373,Tea
28-01-2017,11:08:10,5373,Coffee
28-01-2017,11:09:32,5374,Bread
28-01-2017,11:11:32,5374,Bread
28-01-2017,11:11:32,5374,Baguette
28-01-2017,11:12:35,5375,Bread
28-01-2017,11:13:26,5375,Tea
28-01-2017,11:21:15,5376,Coffee
28-01-2017,11:21:15,5376,Coffee
28-01-2017,11:21:15,5376,Medialuna
28-01-2017,11:22:00,5377,Juice
28-01-2017,11:23:12,5378,Coffee
28-01-2017,11:23:12,5379,Hot chocolate
28-01-2017,11:23:12,5379,Brownie
28-01-2017,11:24:25,5380,Coffee
28-01-2017,11:24:25,5380,Coffee
28-01-2017,11:24:25,5381,Medialuna
28-01-2017,11:29:05,5381,Coffee
28-01-2017,11:32:23,5382,Brownie
28-01-2017,11:32:23,5382,Bread
28-01-2017,11:43:56,5383,Coffee
28-01-2017,11:43:56,5383,Scone
28-01-2017,11:48:22,5383,Tea
28-01-2017,11:48:22,5384,Hot chocolate
28-01-2017,11:48:22,5384,Scone
28-01-2017,11:49:08,5384,Salad
28-01-2017,11:49:08,5385,Extra Salami or Feta
28-01-2017,11:49:08,5385,Sandwich
28-01-2017,11:49:08,5386,Coffee
28-01-2017,11:50:18,5387,Cake
28-01-2017,11:50:18,5387,Jam
28-01-2017,11:52:25,5388,Hot chocolate
28-01-2017,11:52:25,5389,Bread
28-01-2017,11:52:25,5390,Brownie
28-01-2017,11:52:25,5390,Scone
28-01-2017,11:55:40,5391,Bakewell
28-01-2017,11:55:40,5391,Cake
28-01-2017,11:55:40,5392,Bread
28-01-2017,11:57:02,5392,Coffee
28-01-2017,11:57:02,5393,Bread
28-01-2017,11:57:02,5394,Muffin
28-01-2017,11:57:02,5394,Cake
28-01-2017,11:58:19,5394,Scone
28-01-2017,11:58:19,5395,Hot chocolate
28-01-2017,11:59:12,5395,Bread
28-01-2017,11:59:12,5395,Jam
28-01-2017,11:59:12,5395,Scone
28-01-2017,12:00:42,5395,Hot chocolate
28-01-2017,12:00:42,5396,Scone
28-01-2017,12:01:58,5396,Scandinavian
28-01-2017,12:04:16,5397,Coffee
28-01-2017,12:12:40,5398,Bread
28-01-2017,12:12:40,5399,Coffee
28-01-2017,12:20:31,5399,Coffee
28-01-2017,12:20:31,5399,Bread
28-01-2017,12:20:31,5399,Frittata
28-01-2017,12:22:48,5400,Bread
28-01-2017,12:22:48,5400,Focaccia
28-01-2017,12:26:03,5401,Bread
28-01-2017,12:26:03,5401,Gingerbread syrup
28-01-2017,12:27:23,5402,Coffee
28-01-2017,12:27:23,5403,Bread
28-01-2017,12:30:03,5404,Bread
28-01-2017,12:37:26,5405,Bread
28-01-2017,12:37:26,5405,Tea
28-01-2017,12:40:49,5405,Bread
28-01-2017,12:50:45,5406,Spanish Brunch
28-01-2017,12:50:45,5406,Toast
28-01-2017,12:50:45,5406,Juice
28-01-2017,12:50:45,5407,Coffee
28-01-2017,13:05:57,5407,Bread
28-01-2017,13:05:57,5407,Focaccia
28-01-2017,13:16:33,5408,Coffee
28-01-2017,13:16:33,5408,Bread
28-01-2017,13:16:33,5409,Frittata
28-01-2017,13:16:33,5409,Salad
28-01-2017,13:16:33,5409,Sandwich
28-01-2017,13:19:03,5410,Coffee
28-01-2017,13:20:06,5411,Brownie
28-01-2017,13:20:06,5411,Tea
28-01-2017,13:22:52,5411,Sandwich
28-01-2017,13:31:58,5411,Bread
28-01-2017,13:34:16,5411,Chicken Stew
28-01-2017,13:34:16,5412,Sandwich
28-01-2017,13:34:16,5413,Sandwich
28-01-2017,13:34:16,5414,Tea
28-01-2017,13:34:16,5414,Bread
28-01-2017,13:35:30,5415,Soup
28-01-2017,13:35:30,5416,Sandwich
28-01-2017,13:35:30,5416,Coffee
28-01-2017,13:37:37,5416,Tea
28-01-2017,13:37:37,5416,Bread
28-01-2017,13:42:20,5417,Bread
28-01-2017,13:51:29,5417,Bread
28-01-2017,13:53:37,5417,Valentine's card
28-01-2017,14:06:07,5418,Coffee
28-01-2017,14:06:07,5418,Coffee
28-01-2017,14:20:01,5418,Scandinavian
28-01-2017,14:20:01,5418,Cake
28-01-2017,14:22:01,5418,Focaccia
28-01-2017,14:23:52,5419,Scandinavian
28-01-2017,14:23:52,5420,Bread
28-01-2017,14:23:52,5421,Jam
28-01-2017,14:23:52,5421,Salad
28-01-2017,14:23:52,5422,Extra Salami or Feta
28-01-2017,14:23:52,5422,Frittata
28-01-2017,14:23:52,5423,Mineral water
28-01-2017,14:27:27,5423,Hot chocolate
28-01-2017,14:27:27,5424,NONE
28-01-2017,14:45:55,5425,Cake
28-01-2017,14:45:55,5425,Coke
28-01-2017,14:52:44,5426,Scone
28-01-2017,14:52:44,5426,Tea
28-01-2017,14:58:43,5427,Tea
28-01-2017,14:58:43,5427,Tea
28-01-2017,15:07:26,5428,Cake
28-01-2017,15:07:26,5429,Brownie
28-01-2017,15:08:58,5430,Brownie
28-01-2017,15:10:01,5430,Coffee
28-01-2017,15:15:34,5430,Bread
28-01-2017,15:16:07,5430,Bread
28-01-2017,15:16:07,5431,Coffee
28-01-2017,15:16:49,5432,Coffee
28-01-2017,15:16:49,5432,Tea
28-01-2017,15:16:49,5433,Scone
28-01-2017,15:19:02,5433,Coffee
28-01-2017,15:19:02,5433,Coffee
28-01-2017,15:30:39,5434,Coffee
28-01-2017,15:32:58,5435,Tea
28-01-2017,15:32:58,5435,Muffin
28-01-2017,15:43:28,5435,Hot chocolate
28-01-2017,15:43:28,5435,Tea
28-01-2017,15:43:28,5436,Medialuna
28-01-2017,15:49:39,5437,Coffee
28-01-2017,15:49:39,5437,Hot chocolate
28-01-2017,15:49:39,5437,Bread
28-01-2017,15:59:43,5437,Bread
28-01-2017,16:00:59,5438,Coffee
28-01-2017,16:00:59,5438,Coffee
28-01-2017,16:00:59,5438,Tea
28-01-2017,16:00:59,5440,Bread
28-01-2017,16:02:30,5441,Coffee
28-01-2017,16:02:30,5442,Tea
28-01-2017,16:05:18,5443,Coffee
28-01-2017,16:05:18,5444,Coffee
28-01-2017,16:05:18,5444,Tea
28-01-2017,16:05:18,5445,Juice
28-01-2017,16:05:18,5445,Cake
28-01-2017,16:05:18,5445,Bakewell
28-01-2017,16:05:18,5446,Cookies
28-01-2017,16:05:18,5446,Sandwich
28-01-2017,16:41:53,5447,Coffee
28-01-2017,16:49:02,5448,Coffee
29-01-2017,08:57:13,5448,Bread
29-01-2017,08:57:13,5448,Pastry
29-01-2017,09:22:36,5449,Baguette
29-01-2017,09:22:36,5449,Brownie
29-01-2017,09:28:44,5450,Bread
29-01-2017,09:43:57,5451,Cookies
29-01-2017,09:43:57,5451,Coffee
